"product","date","revenue","units","price"
13296,"2012-04-02",11831,340,34.7970588235294
13298,"2012-04-02",72677,762,95.3766404199475
13300,"2012-04-02",6216,1611,3.8584729981378
13301,"2012-04-02",13504,496,27.2258064516129
13302,"2012-04-02",10096,234,43.1452991452991
13304,"2012-04-02",37113,1637,22.6713500305437
13305,"2012-04-02",44148,1454,30.363136176066
13309,"2012-04-02",11812,1032,11.4457364341085
13311,"2012-04-02",8673,713,12.164095371669
13313,"2012-04-02",10345,836,12.3744019138756
13314,"2012-04-02",25611,904,28.3307522123894
13315,"2012-04-02",59172,526,112.494296577947
13320,"2012-04-02",18834,953,19.7628541448059
13323,"2012-04-02",8276,97,85.319587628866
13325,"2012-04-02",32200,180,178.888888888889
13326,"2012-04-02",33614,893,37.6416573348264
13331,"2012-04-02",6062,683,8.87554904831625
13332,"2012-04-02",24714,878,28.1480637813212
13334,"2012-04-02",8597,535,16.0691588785047
13336,"2012-04-02",26375,1329,19.8457486832205
13337,"2012-04-02",7696,365,21.0849315068493
13344,"2012-04-02",43387,1129,38.4295837023915
13347,"2012-04-02",0,1,0
13349,"2012-04-02",7952,520,15.2923076923077
13359,"2012-04-02",16280,888,18.3333333333333
13362,"2012-04-02",0,1,0
13364,"2012-04-02",54317,1710,31.7643274853801
13367,"2012-04-02",3182,174,18.2873563218391
13370,"2012-04-02",0,1,0
13374,"2012-04-02",15273,1052,14.5180608365019
13380,"2012-04-02",15276,1040,14.6884615384615
13381,"2012-04-02",18975,1345,14.1078066914498
13382,"2012-04-02",20140,1349,14.9295774647887
13383,"2012-04-02",36242,103,351.864077669903
13384,"2012-04-02",41477,216,192.023148148148
13385,"2012-04-02",12695,1302,9.75038402457757
13402,"2012-04-02",7837,915,8.56502732240437
13403,"2012-04-02",6726,940,7.15531914893617
13405,"2012-04-02",5953,1717,3.46709376820035
13406,"2012-04-02",0,1,0
13407,"2012-04-02",4645,1589,2.92322215229704
13414,"2012-04-02",0,1,0
13416,"2012-04-02",3801,1140,3.33421052631579
13426,"2012-04-02",36708,287,127.90243902439
13428,"2012-04-02",12221,744,16.4260752688172
13429,"2012-04-02",13298,649,20.4899845916795
13432,"2012-04-02",0,1,0
13433,"2012-04-02",1940,2,970
13438,"2012-04-02",19196,1115,17.2161434977578
13439,"2012-04-02",23710,820,28.9146341463415
13443,"2012-04-02",10202,1514,6.73844121532365
13444,"2012-04-02",6919,1579,4.38188727042432
13446,"2012-04-02",0,1,0
13453,"2012-04-02",6578,1589,4.13971050975456
13458,"2012-04-02",24458,740,33.0513513513514
13461,"2012-04-02",78101,564,138.47695035461
13463,"2012-04-02",396358,1355,292.515129151291
13464,"2012-04-02",0,1,0
13467,"2012-04-02",89578,250,358.312
13482,"2012-04-02",10342,969,10.6728586171311
13499,"2012-04-02",0,1,0
13515,"2012-04-02",13193,1526,8.64547837483617
13520,"2012-04-02",42822,710,60.312676056338
13526,"2012-04-02",18604,1255,14.8239043824701
13527,"2012-04-02",26837,556,48.2679856115108
13528,"2012-04-02",58764,1161,50.6149870801034
13531,"2012-04-02",23666,1208,19.591059602649
13532,"2012-04-02",48949,1451,33.7346657477602
13533,"2012-04-02",13032,1199,10.8690575479566
13535,"2012-04-02",0,1,0
13537,"2012-04-02",0,1,0
13550,"2012-04-02",0,1,0
13554,"2012-04-02",0,1,0
13556,"2012-04-02",130947,78,1678.80769230769
13561,"2012-04-02",7688,556,13.8273381294964
13571,"2012-04-02",13586,471,28.8450106157113
13574,"2012-04-02",7240,1069,6.77268475210477
13582,"2012-04-02",23088,1204,19.1760797342193
13594,"2012-04-02",9260,2,4630
13595,"2012-04-02",26179,1556,16.8245501285347
13596,"2012-04-02",63363,1181,53.6519898391194
13600,"2012-04-02",12108,1329,9.11060948081264
13604,"2012-04-02",34406,305,112.806557377049
13611,"2012-04-02",15322,1828,8.38183807439825
13615,"2012-04-02",84015,514,163.453307392996
13627,"2012-04-02",6151,299,20.5719063545151
13628,"2012-04-02",4615,108,42.7314814814815
13629,"2012-04-02",9547,230,41.5086956521739
13633,"2012-04-02",10085,820,12.2987804878049
13637,"2012-04-02",24016,1372,17.5043731778426
13643,"2012-04-02",28048,1005,27.9084577114428
13644,"2012-04-02",53454,949,56.3266596417281
13645,"2012-04-02",14761,1105,13.358371040724
13650,"2012-04-02",5235,376,13.9228723404255
13651,"2012-04-02",5518,772,7.14766839378238
13653,"2012-04-02",24691,1631,15.1385652973636
13658,"2012-04-02",15946,662,24.0876132930514
13663,"2012-04-02",7452,1099,6.78070973612375
13664,"2012-04-02",0,1,0
13666,"2012-04-02",5206,1845,2.82168021680217
13684,"2012-04-02",33422,1589,21.0333543108874
13685,"2012-04-02",11350,41,276.829268292683
13688,"2012-04-02",9612,667,14.4107946026987
13781,"2012-04-02",38710,332,116.596385542169
13782,"2012-04-02",25758,1495,17.2294314381271
13790,"2012-04-02",17686,907,19.4994487320838
13792,"2012-04-02",13728,604,22.7284768211921
13796,"2012-04-02",18206,1070,17.014953271028
13797,"2012-04-02",27409,1368,20.0358187134503
13805,"2012-04-02",19728,365,54.0493150684932
13890,"2012-04-02",33275,863,38.5573580533024
13892,"2012-04-02",87044,1131,76.9619805481874
13893,"2012-04-02",0,1,0
13894,"2012-04-02",0,1,0
13917,"2012-04-02",0,1,0
13930,"2012-04-02",21955,1273,17.2466614296936
13931,"2012-04-02",73676,1810,40.7049723756906
13934,"2012-04-02",57067,928,61.4946120689655
13935,"2012-04-02",112662,1635,68.9064220183486
13936,"2012-04-02",70998,282,251.765957446808
13938,"2012-04-02",92692,214,433.140186915888
13940,"2012-04-02",139082,469,296.550106609808
14105,"2012-04-02",0,1,0
14128,"2012-04-02",9780,2,4890
14193,"2012-04-02",0,1,0
14339,"2012-04-02",0,1,0
14365,"2012-04-02",0,1,0
14371,"2012-04-02",0,1,0
14427,"2012-04-02",0,1,0
14453,"2012-04-02",3975,648,6.13425925925926
14521,"2012-04-02",20567,915,22.4775956284153
14618,"2012-04-02",0,1,0
14821,"2012-04-02",0,1,0
14835,"2012-04-02",0,1,0
14840,"2012-04-02",10114,1205,8.39336099585062
15071,"2012-04-02",8680,306,28.3660130718954
15096,"2012-04-02",0,1,0
15159,"2012-04-02",51864,1515,34.2336633663366
15209,"2012-04-02",40450,1046,38.6711281070746
15218,"2012-04-02",0,1,0
15229,"2012-04-02",2850,989,2.88169868554095
15281,"2012-04-02",0,1,0
15285,"2012-04-02",47101,944,49.8951271186441
15358,"2012-04-02",8726,1828,4.77352297592998
15575,"2012-04-02",0,1,0
15649,"2012-04-02",29904,1793,16.6781929726715
15735,"2012-04-02",0,1,0
15766,"2012-04-02",0,1,0
15840,"2012-04-02",3875,1353,2.8640059127864
15953,"2012-04-02",45801,1105,41.4488687782805
15982,"2012-04-02",6987,604,11.567880794702
16025,"2012-04-02",5577,415,13.4385542168675
16183,"2012-04-02",0,1,0
16353,"2012-04-02",86394,143,604.153846153846
16626,"2012-04-02",0,1,0
16717,"2012-04-02",0,1,0
16738,"2012-04-02",0,1,0
16761,"2012-04-02",42934,1347,31.8737936154417
16892,"2012-04-02",3173,143,22.1888111888112
16902,"2012-04-02",3445,220,15.6590909090909
16909,"2012-04-02",3618,989,3.6582406471183
17153,"2012-04-02",190922,550,347.130909090909
17158,"2012-04-02",0,1,0
17341,"2012-04-02",34193,1237,27.6418755052546
17342,"2012-04-02",0,1,0
17356,"2012-04-02",2602,32,81.3125
17370,"2012-04-02",0,1,0
17598,"2012-04-02",3497,299,11.695652173913
17752,"2012-04-02",0,1,0
17790,"2012-04-02",8040,2,4020
17876,"2012-04-02",144232,1316,109.598784194529
17960,"2012-04-02",10170,1420,7.16197183098592
17970,"2012-04-02",12288,1365,9.0021978021978
17989,"2012-04-02",0,1,0
18079,"2012-04-02",0,1,0
18105,"2012-04-02",1870,2,935
18164,"2012-04-02",27439,940,29.1904255319149
18214,"2012-04-02",0,1,0
18223,"2012-04-02",10766,1556,6.91902313624679
18375,"2012-04-02",11172,927,12.0517799352751
18416,"2012-04-02",0,1,0
859,"2012-04-09",10873,1665,6.53033033033033
863,"2012-04-09",4650,1181,3.93734123624047
869,"2012-04-09",0,1,0
871,"2012-04-09",0,1,0
880,"2012-04-09",0,1,0
881,"2012-04-09",5417,3,1805.66666666667
883,"2012-04-09",3152,1556,2.02570694087404
890,"2012-04-09",72710,1420,51.2042253521127
892,"2012-04-09",5450,415,13.1325301204819
893,"2012-04-09",10310,365,28.2465753424658
894,"2012-04-09",9578,1376,6.96075581395349
959,"2012-04-09",0,1,0
963,"2012-04-09",0,1,0
969,"2012-04-09",0,1,0
971,"2012-04-09",0,1,0
980,"2012-04-09",0,1,0
981,"2012-04-09",0,1,0
983,"2012-04-09",0,1,0
990,"2012-04-09",0,1,0
992,"2012-04-09",0,1,0
993,"2012-04-09",0,1,0
994,"2012-04-09",0,1,0
1799,"2012-04-09",6494,853,7.61313012895662
1800,"2012-04-09",6482,1140,5.6859649122807
1802,"2012-04-09",16753,1745,9.60057306590258
2022,"2012-04-09",0,1,0
2031,"2012-04-09",0,1,0
2060,"2012-04-09",0,1,0
2080,"2012-04-09",0,1,0
2083,"2012-04-09",5528,305,18.1245901639344
2155,"2012-04-09",0,1,0
2186,"2012-04-09",0,1,0
2250,"2012-04-09",0,1,0
2261,"2012-04-09",0,1,0
2286,"2012-04-09",8658,32,270.5625
2332,"2012-04-09",4839,1725,2.80521739130435
2342,"2012-04-09",14123,805,17.544099378882
2371,"2012-04-09",0,1,0
2394,"2012-04-09",19962,1707,11.6942003514938
2673,"2012-04-09",0,1,0
2692,"2012-04-09",15929,1611,9.88764742396027
2810,"2012-04-09",3293,3,1097.66666666667
2825,"2012-04-09",0,1,0
2897,"2012-04-09",4280,648,6.60493827160494
3004,"2012-04-09",30397,118,257.601694915254
3005,"2012-04-09",30641,317,96.6593059936909
3006,"2012-04-09",23845,1536,15.5240885416667
3031,"2012-04-09",44037,1557,28.2832369942197
3130,"2012-04-09",38771,1579,24.5541481950602
3207,"2012-04-09",37323,1579,23.6371120962635
3278,"2012-04-09",19678,772,25.4896373056995
3384,"2012-04-09",0,1,0
3428,"2012-04-09",10274,931,11.0354457572503
3431,"2012-04-09",3090,2,1545
3432,"2012-04-09",0,1,0
3437,"2012-04-09",0,1,0
3451,"2012-04-09",0,1,0
3518,"2012-04-09",0,1,0
3547,"2012-04-09",0,1,0
3707,"2012-04-09",0,1,0
3738,"2012-04-09",14906,1291,11.5460883036406
3768,"2012-04-09",2822,98,28.7959183673469
3822,"2012-04-09",84372,1825,46.2312328767123
3841,"2012-04-09",39054,641,60.9266770670827
3982,"2012-04-09",2558,1697,1.50736593989393
4058,"2012-04-09",16188,767,21.1056062581486
4145,"2012-04-09",0,1,0
4216,"2012-04-09",0,1,0
4329,"2012-04-09",0,1,0
4376,"2012-04-09",2719,1745,1.55816618911175
4402,"2012-04-09",2253,1725,1.30608695652174
4404,"2012-04-09",0,1,0
4413,"2012-04-09",2624,24,109.333333333333
4445,"2012-04-09",970,648,1.49691358024691
4620,"2012-04-09",0,1,0
4636,"2012-04-09",0,1,0
4652,"2012-04-09",2796,1837,1.52204681545999
5034,"2012-04-09",18700,409,45.721271393643
5097,"2012-04-09",10916,365,29.9068493150685
5106,"2012-04-09",0,1,0
5204,"2012-04-09",26492,1579,16.777707409753
5239,"2012-04-09",0,1,0
5257,"2012-04-09",8981,305,29.4459016393443
5277,"2012-04-09",14115,97,145.515463917526
5309,"2012-04-09",17553,1579,11.1165294490184
5328,"2012-04-09",0,1,0
5429,"2012-04-09",14006,97,144.39175257732
5434,"2012-04-09",19572,1793,10.9157836029002
5545,"2012-04-09",11374,1182,9.62267343485618
5546,"2012-04-09",14098,1431,9.85185185185185
5587,"2012-04-09",0,1,0
5621,"2012-04-09",10889,1120,9.72232142857143
5694,"2012-04-09",0,1,0
5770,"2012-04-09",0,1,0
5802,"2012-04-09",26549,317,83.7507886435331
5805,"2012-04-09",14980,415,36.0963855421687
5828,"2012-04-09",45708,1479,30.9046653144016
5855,"2012-04-09",242826,434,559.506912442396
5928,"2012-04-09",0,1,0
5933,"2012-04-09",7262,81,89.6543209876543
5942,"2012-04-09",7031,340,20.6794117647059
5950,"2012-04-09",1470,2,735
5977,"2012-04-09",15563,1655,9.4036253776435
5980,"2012-04-09",47754,1602,29.8089887640449
5981,"2012-04-09",47787,1366,34.9831625183016
5982,"2012-04-09",97773,100,977.73
5984,"2012-04-09",55482,1736,31.9596774193548
5985,"2012-04-09",180684,684,264.157894736842
5987,"2012-04-09",22610,381,59.3438320209974
5989,"2012-04-09",10877,702,15.494301994302
5992,"2012-04-09",35890,708,50.6920903954802
5995,"2012-04-09",0,1,0
5996,"2012-04-09",8605,250,34.42
6009,"2012-04-09",2766,415,6.66506024096386
6010,"2012-04-09",5438,1353,4.01921655580192
6011,"2012-04-09",0,1,0
6014,"2012-04-09",21193,564,37.5762411347518
6015,"2012-04-09",24737,1073,23.0540540540541
6018,"2012-04-09",17545,445,39.4269662921348
6019,"2012-04-09",37226,1365,27.2717948717949
6022,"2012-04-09",0,1,0
6023,"2012-04-09",0,1,0
6024,"2012-04-09",0,1,0
6025,"2012-04-09",69125,1472,46.9599184782609
6026,"2012-04-09",54650,1800,30.3611111111111
6032,"2012-04-09",17261,1223,14.113654946852
6050,"2012-04-09",21388,598,35.7658862876254
6060,"2012-04-09",18564,24,773.5
6063,"2012-04-09",46642,805,57.9403726708075
6064,"2012-04-09",16749,1341,12.489932885906
6065,"2012-04-09",9743,969,10.0546955624355
6066,"2012-04-09",62335,15,4155.66666666667
6075,"2012-04-09",31427,1837,17.1077844311377
6076,"2012-04-09",40180,1210,33.2066115702479
6078,"2012-04-09",0,1,0
6079,"2012-04-09",4335,250,17.34
6081,"2012-04-09",43853,46,953.326086956522
6082,"2012-04-09",37797,1199,31.5237698081735
6083,"2012-04-09",22421,1206,18.5912106135987
6088,"2012-04-09",0,1,0
6090,"2012-04-09",0,1,0
6124,"2012-04-09",117784,33,3569.21212121212
6126,"2012-04-09",34727,1374,25.2743813682678
6127,"2012-04-09",74846,1299,57.6181678214011
6130,"2012-04-09",83709,1704,49.125
6136,"2012-04-09",37039,700,52.9128571428571
6145,"2012-04-09",0,1,0
6146,"2012-04-09",4027,1329,3.0300978179082
6149,"2012-04-09",5881,634,9.27602523659306
6152,"2012-04-09",0,1,0
6160,"2012-04-09",0,1,0
6169,"2012-04-09",11490,1038,11.0693641618497
6176,"2012-04-09",8702,108,80.5740740740741
6179,"2012-04-09",0,1,0
6210,"2012-04-09",9079,190,47.7842105263158
6221,"2012-04-09",79962,374,213.802139037433
6235,"2012-04-09",0,1,0
6249,"2012-04-09",6079,1725,3.52405797101449
6253,"2012-04-09",0,1,0
6270,"2012-04-09",6012,597,10.070351758794
6279,"2012-04-09",0,1,0
6296,"2012-04-09",13106,1402,9.34807417974322
6297,"2012-04-09",15725,1355,11.6051660516605
6298,"2012-04-09",16687,1315,12.6897338403042
6299,"2012-04-09",15495,1271,12.1911880409127
6300,"2012-04-09",13628,1214,11.2257001647446
6301,"2012-04-09",14139,1171,12.0742954739539
6302,"2012-04-09",3010,1266,2.37756714060032
6303,"2012-04-09",2040,1181,1.72734970364098
6304,"2012-04-09",0,1,0
6305,"2012-04-09",0,1,0
6306,"2012-04-09",21375,1266,16.8838862559242
6308,"2012-04-09",11791,1409,8.36834634492548
6309,"2012-04-09",8978,781,11.4955185659411
6312,"2012-04-09",27053,556,48.6564748201439
6313,"2012-04-09",12415,1398,8.88054363376252
6316,"2012-04-09",4703,1431,3.28651292802236
6317,"2012-04-09",7103,160,44.39375
6318,"2012-04-09",0,1,0
6365,"2012-04-09",0,1,0
6504,"2012-04-09",42630,1329,32.0767494356659
6643,"2012-04-09",0,1,0
6675,"2012-04-09",31351,1766,17.7525481313703
6706,"2012-04-09",5291,597,8.86264656616415
6709,"2012-04-09",0,1,0
6761,"2012-04-09",5900,2,2950
6799,"2012-04-09",0,1,0
6808,"2012-04-09",11000,648,16.9753086419753
6814,"2012-04-09",0,1,0
6818,"2012-04-09",5100,2,2550
6882,"2012-04-09",0,1,0
6932,"2012-04-09",23382,1568,14.9119897959184
6969,"2012-04-09",0,1,0
6971,"2012-04-09",4546,97,46.8659793814433
7165,"2012-04-09",52767,1622,32.5320591861899
7198,"2012-04-09",18625,662,28.1344410876133
7270,"2012-04-09",0,1,0
7327,"2012-04-09",0,1,0
7489,"2012-04-09",0,1,0
7769,"2012-04-09",11776,1828,6.44201312910285
7770,"2012-04-09",35238,1251,28.1678657074341
7800,"2012-04-09",37922,1331,28.4913598797896
7916,"2012-04-09",0,1,0
7979,"2012-04-09",22696,650,34.9169230769231
7994,"2012-04-09",106258,965,110.111917098446
8033,"2012-04-09",100063,45,2223.62222222222
8035,"2012-04-09",41096,1219,33.7128794093519
8098,"2012-04-09",14512,243,59.7201646090535
8123,"2012-04-09",4116,3,1372
8153,"2012-04-09",30976,1417,21.8602681721948
8188,"2012-04-09",18860,1705,11.0615835777126
8207,"2012-04-09",0,1,0
8214,"2012-04-09",0,1,0
8231,"2012-04-09",0,1,0
8246,"2012-04-09",0,1,0
8288,"2012-04-09",0,1,0
8348,"2012-04-09",685,2,342.5
8421,"2012-04-09",0,1,0
8478,"2012-04-09",0,1,0
8504,"2012-04-09",0,1,0
8642,"2012-04-09",88829,871,101.985074626866
8676,"2012-04-09",38113,1736,21.9544930875576
8717,"2012-04-09",6520,204,31.9607843137255
8789,"2012-04-09",207745,458,453.591703056769
8842,"2012-04-09",10924,98,111.469387755102
9097,"2012-04-09",49411,1318,37.48937784522
9257,"2012-04-09",16966,479,35.419624217119
9318,"2012-04-09",0,1,0
9362,"2012-04-09",0,1,0
9442,"2012-04-09",0,1,0
9453,"2012-04-09",0,1,0
9686,"2012-04-09",0,1,0
9711,"2012-04-09",0,1,0
9932,"2012-04-09",20951,1305,16.0544061302682
10020,"2012-04-09",0,1,0
10230,"2012-04-09",229886,1209,190.145574855252
10233,"2012-04-09",160635,1000,160.635
10255,"2012-04-09",0,1,0
10316,"2012-04-09",0,1,0
10448,"2012-04-09",0,1,0
10511,"2012-04-09",0,1,0
10524,"2012-04-09",0,1,0
10653,"2012-04-09",0,1,0
10772,"2012-04-09",0,1,0
10810,"2012-04-09",0,1,0
11004,"2012-04-09",4900,2,2450
11270,"2012-04-09",0,1,0
11271,"2012-04-09",0,1,0
11379,"2012-04-09",40951,118,347.042372881356
11434,"2012-04-09",18780,702,26.7521367521368
11486,"2012-04-09",0,1,0
11600,"2012-04-09",0,1,0
11613,"2012-04-09",0,1,0
11637,"2012-04-09",15167,160,94.79375
11652,"2012-04-09",23245,597,38.9363484087102
11655,"2012-04-09",15117,1811,8.34732192159028
11750,"2012-04-09",0,1,0
11789,"2012-04-09",0,1,0
11805,"2012-04-09",0,1,0
11822,"2012-04-09",0,1,0
11825,"2012-04-09",20073,32,627.28125
11827,"2012-04-09",0,1,0
11834,"2012-04-09",0,1,0
11889,"2012-04-09",0,1,0
11961,"2012-04-09",0,1,0
11971,"2012-04-09",56630,123,460.406504065041
11975,"2012-04-09",6360,2,3180
12002,"2012-04-09",0,1,0
12006,"2012-04-09",0,1,0
12091,"2012-04-09",0,1,0
12166,"2012-04-09",0,1,0
12202,"2012-04-09",0,1,0
12223,"2012-04-09",0,1,0
12316,"2012-04-09",0,1,0
12400,"2012-04-09",6325,648,9.7608024691358
12538,"2012-04-09",0,1,0
12600,"2012-04-09",0,1,0
12615,"2012-04-09",18088,1418,12.7559943582511
12670,"2012-04-09",21827,1550,14.081935483871
12760,"2012-04-09",0,1,0
12807,"2012-04-09",0,1,0
12976,"2012-04-09",47250,1102,42.8765880217786
13062,"2012-04-09",9856,721,13.6699029126214
13079,"2012-04-09",3774,1409,2.67849538679915
13080,"2012-04-09",0,1,0
13082,"2012-04-09",0,1,0
13083,"2012-04-09",0,1,0
13084,"2012-04-09",8009,1182,6.77580372250423
13085,"2012-04-09",6906,1492,4.62868632707775
13086,"2012-04-09",13685,322,42.5
13087,"2012-04-09",13982,453,30.8653421633554
13089,"2012-04-09",15229,744,20.4690860215054
13091,"2012-04-09",0,1,0
13092,"2012-04-09",0,1,0
13111,"2012-04-09",8940,964,9.27385892116183
13117,"2012-04-09",15597,1251,12.4676258992806
13118,"2012-04-09",9479,1376,6.88880813953488
13147,"2012-04-09",23411,1198,19.5417362270451
13150,"2012-04-09",10913,1365,7.99487179487179
13173,"2012-04-09",22157,1694,13.0796930342385
13200,"2012-04-09",0,1,0
13201,"2012-04-09",0,1,0
13210,"2012-04-09",16947,1235,13.7222672064777
13213,"2012-04-09",10444,641,16.2932917316693
13216,"2012-04-09",0,1,0
13217,"2012-04-09",16367,1204,13.593853820598
13225,"2012-04-09",11091,630,17.6047619047619
13235,"2012-04-09",18829,1373,13.7137654770575
13241,"2012-04-09",15264,772,19.7720207253886
13243,"2012-04-09",25500,1285,19.8443579766537
13244,"2012-04-09",9744,907,10.7431091510474
13259,"2012-04-09",21211,865,24.521387283237
13262,"2012-04-09",8492,160,53.075
13263,"2012-04-09",0,1,0
13270,"2012-04-09",5687,989,5.75025278058645
13273,"2012-04-09",12595,1216,10.3577302631579
13288,"2012-04-09",13475,1503,8.96540252827678
13290,"2012-04-09",11142,181,61.5580110497238
13294,"2012-04-09",14458,381,37.9475065616798
13296,"2012-04-09",10148,225,45.1022222222222
13298,"2012-04-09",94699,978,96.8292433537832
13300,"2012-04-09",8075,4,2018.75
13301,"2012-04-09",9692,90,107.688888888889
13302,"2012-04-09",8095,1644,4.92396593673966
13304,"2012-04-09",46140,1806,25.5481727574751
13305,"2012-04-09",44649,1476,30.25
13309,"2012-04-09",12869,1147,11.2197035745423
13311,"2012-04-09",11369,904,12.5763274336283
13313,"2012-04-09",11646,841,13.8478002378121
13314,"2012-04-09",25105,863,29.090382387022
13315,"2012-04-09",69822,638,109.438871473354
13320,"2012-04-09",19488,1001,19.4685314685315
13323,"2012-04-09",11432,250,45.728
13325,"2012-04-09",15560,1442,10.7905686546463
13326,"2012-04-09",31471,795,39.5861635220126
13331,"2012-04-09",6903,927,7.44660194174757
13332,"2012-04-09",25018,845,29.607100591716
13334,"2012-04-09",8296,305,27.2
13336,"2012-04-09",26375,1329,19.8457486832205
13337,"2012-04-09",8743,180,48.5722222222222
13344,"2012-04-09",35552,1005,35.3751243781095
13347,"2012-04-09",0,1,0
13349,"2012-04-09",8021,520,15.425
13359,"2012-04-09",18256,870,20.983908045977
13362,"2012-04-09",0,1,0
13364,"2012-04-09",50725,1754,28.9196123147092
13367,"2012-04-09",3226,126,25.6031746031746
13370,"2012-04-09",0,1,0
13374,"2012-04-09",13202,824,16.0218446601942
13380,"2012-04-09",15651,1061,14.751178133836
13381,"2012-04-09",18780,1328,14.1415662650602
13382,"2012-04-09",19893,1378,14.4361393323657
13383,"2012-04-09",38152,139,274.474820143885
13384,"2012-04-09",13954,1117,12.4923903312444
13385,"2012-04-09",14643,1384,10.5802023121387
13402,"2012-04-09",5849,744,7.86155913978495
13403,"2012-04-09",8199,1073,7.64119291705499
13405,"2012-04-09",3966,1140,3.47894736842105
13406,"2012-04-09",0,1,0
13407,"2012-04-09",4036,1305,3.09272030651341
13414,"2012-04-09",0,1,0
13416,"2012-04-09",5182,1455,3.56151202749141
13426,"2012-04-09",34196,235,145.514893617021
13428,"2012-04-09",12083,305,39.616393442623
13429,"2012-04-09",12201,853,14.3036342321219
13432,"2012-04-09",0,1,0
13433,"2012-04-09",2765,989,2.79575328614762
13438,"2012-04-09",22537,1281,17.5932864949258
13439,"2012-04-09",25059,959,26.1303441084463
13443,"2012-04-09",11065,1736,6.37384792626728
13444,"2012-04-09",6956,1736,4.00691244239631
13446,"2012-04-09",0,1,0
13453,"2012-04-09",7138,1837,3.88568317909635
13458,"2012-04-09",28817,888,32.4515765765766
13461,"2012-04-09",95611,772,123.848445595855
13463,"2012-04-09",610860,1689,361.669626998224
13464,"2012-04-09",0,1,0
13467,"2012-04-09",111250,415,268.072289156626
13482,"2012-04-09",10977,1105,9.93393665158371
13499,"2012-04-09",0,1,0
13515,"2012-04-09",15918,1721,9.24927367809413
13520,"2012-04-09",39586,624,63.4391025641026
13526,"2012-04-09",20046,1320,15.1863636363636
13527,"2012-04-09",28731,621,46.2657004830918
13528,"2012-04-09",103149,1569,65.7418738049713
13531,"2012-04-09",29135,1355,21.5018450184502
13532,"2012-04-09",54370,1602,33.9388264669164
13533,"2012-04-09",12968,1136,11.4154929577465
13535,"2012-04-09",0,1,0
13537,"2012-04-09",0,1,0
13550,"2012-04-09",0,1,0
13554,"2012-04-09",0,1,0
13556,"2012-04-09",143501,144,996.534722222222
13561,"2012-04-09",9120,815,11.1901840490798
13571,"2012-04-09",17590,604,29.1225165562914
13574,"2012-04-09",8259,1153,7.16305290546401
13582,"2012-04-09",22998,1232,18.6672077922078
13594,"2012-04-09",0,1,0
13595,"2012-04-09",31975,1329,24.0594431903687
13596,"2012-04-09",71483,1766,40.4773499433749
13600,"2012-04-09",13392,1556,8.60668380462725
13604,"2012-04-09",35259,597,59.0603015075377
13611,"2012-04-09",14035,1633,8.59461114513166
13615,"2012-04-09",98004,669,146.493273542601
13627,"2012-04-09",7736,654,11.82874617737
13628,"2012-04-09",4906,275,17.84
13629,"2012-04-09",9962,352,28.3011363636364
13633,"2012-04-09",16409,1119,14.6639857015192
13637,"2012-04-09",19146,1245,15.378313253012
13643,"2012-04-09",26899,995,27.0341708542714
13644,"2012-04-09",59054,1107,53.3459801264679
13645,"2012-04-09",22121,1305,16.9509578544061
13650,"2012-04-09",5254,366,14.3551912568306
13651,"2012-04-09",6834,1032,6.62209302325581
13653,"2012-04-09",23227,1555,14.9369774919614
13658,"2012-04-09",16496,687,24.0116448326055
13663,"2012-04-09",10741,1315,8.1680608365019
13664,"2012-04-09",0,1,0
13666,"2012-04-09",5653,230,24.5782608695652
13684,"2012-04-09",48961,13,3766.23076923077
13685,"2012-04-09",14378,347,41.4351585014409
13688,"2012-04-09",8258,409,20.1907090464548
13781,"2012-04-09",37409,290,128.996551724138
13782,"2012-04-09",23733,1488,15.9495967741935
13790,"2012-04-09",19008,979,19.4157303370787
13792,"2012-04-09",17062,860,19.8395348837209
13796,"2012-04-09",21965,1296,16.9483024691358
13797,"2012-04-09",30983,1502,20.6278295605859
13805,"2012-04-09",16390,180,91.0555555555556
13890,"2012-04-09",20468,545,37.5559633027523
13892,"2012-04-09",65212,944,69.0805084745763
13893,"2012-04-09",0,1,0
13894,"2012-04-09",0,1,0
13917,"2012-04-09",0,1,0
13930,"2012-04-09",18731,1126,16.6349911190053
13931,"2012-04-09",55043,1467,37.5207907293797
13934,"2012-04-09",44307,761,58.2220762155059
13935,"2012-04-09",154419,37,4173.48648648649
13936,"2012-04-09",98366,721,136.429958391123
13938,"2012-04-09",92933,224,414.879464285714
13940,"2012-04-09",79903,1779,44.9145587408657
14105,"2012-04-09",0,1,0
14128,"2012-04-09",0,1,0
14193,"2012-04-09",0,1,0
14339,"2012-04-09",0,1,0
14365,"2012-04-09",0,1,0
14371,"2012-04-09",0,1,0
14427,"2012-04-09",0,1,0
14453,"2012-04-09",0,1,0
14521,"2012-04-09",36960,1420,26.0281690140845
14618,"2012-04-09",0,1,0
14821,"2012-04-09",0,1,0
14835,"2012-04-09",0,1,0
14840,"2012-04-09",3413,415,8.22409638554217
15071,"2012-04-09",8971,299,30.0033444816053
15096,"2012-04-09",0,1,0
15159,"2012-04-09",51393,1519,33.8334430546412
15209,"2012-04-09",37912,976,38.844262295082
15218,"2012-04-09",0,1,0
15229,"2012-04-09",0,1,0
15281,"2012-04-09",0,1,0
15285,"2012-04-09",44837,951,47.1472134595163
15358,"2012-04-09",5258,1182,4.44839255499154
